timestamp,ca,ciudad,pm10,pm10_level,o3,o3_level,no2,no2_level
2019-07-07,Valencia,Valencia,63.0,Moderate,18.0,Good,26.0,Good
2019-07-08,Valencia,Valencia,63.0,Moderate,17.0,Good,23.0,Good
2019-07-09,Valencia,Valencia,60.0,Moderate,8.0,Good,29.0,Good
2019-07-10,Valencia,Valencia,40.0,Good,7.0,Good,30.0,Good
2019-07-11,Valencia,Valencia,41.0,Good,5.0,Good,32.0,Good
2019-07-12,Valencia,Valencia,38.0,Good,3.0,Good,27.0,Good
2019-07-13,Valencia,Valencia,35.0,Good,4.0,Good,29.0,Good
2019-07-14,Valencia,Valencia,24.0,Good,6.0,Good,29.0,Good
2019-07-15,Valencia,Valencia,29.0,Good,8.0,Good,26.0,Good
2019-07-16,Valencia,Valencia,41.0,Good,7.0,Good,29.0,Good
2019-07-17,Valencia,Valencia,37.0,Good,5.0,Good,31.0,Good
2019-07-18,Valencia,Valencia,29.0,Good,5.0,Good,32.0,Good
2019-07-19,Valencia,Valencia,26.0,Good,4.0,Good,25.0,Good
2019-07-20,Valencia,Valencia,39.0,Good,14.0,Good,31.0,Good
2019-07-21,Valencia,Valencia,61.0,Moderate,16.0,Good,26.0,Good
2019-07-22,Valencia,Valencia,61.0,Moderate,17.0,Good,24.0,Good
2019-07-23,Valencia,Valencia,68.0,Moderate,21.0,Good,23.0,Good
2019-07-24,Valencia,Valencia,68.0,Moderate,25.0,Good,26.0,Good
2019-07-25,Valencia,Valencia,75.0,Moderate,22.0,Good,30.0,Good
2019-07-26,Valencia,Valencia,68.0,Moderate,21.0,Good,25.0,Good
2019-07-27,Valencia,Valencia,72.0,Moderate,27.0,Good,31.0,Good
2019-07-28,Valencia,Valencia,80.0,Moderate,23.0,Good,23.0,Good
2019-07-29,Valencia,Valencia,49.0,Good,11.0,Good,22.0,Good
2019-07-30,Valencia,Valencia,47.0,Good,18.0,Good,23.0,Good
2019-07-31,Valencia,Valencia,54.0,Moderate,15.0,Good,23.0,Good
2019-06-01,Valencia,Valencia,59.0,Moderate,16.0,Good,30.0,Good
2019-06-02,Valencia,Valencia,47.0,Good,11.0,Good,34.0,Good
2019-06-03,Valencia,Valencia,32.0,Good,12.0,Good,36.0,Good
2019-06-04,Valencia,Valencia,40.0,Good,16.0,Good,36.0,Good
2019-06-05,Valencia,Valencia,58.0,Moderate,24.0,Good,33.0,Good
2019-06-06,Valencia,Valencia,72.0,Moderate,24.0,Good,28.0,Good
2019-06-07,Valencia,Valencia,48.0,Good,18.0,Good,34.0,Good
2019-06-08,Valencia,Valencia,53.0,Moderate,20.0,Good,33.0,Good
2019-06-09,Valencia,Valencia,49.0,Good,21.0,Good,33.0,Good
2019-06-10,Valencia,Valencia,52.0,Moderate,16.0,Good,31.0,Good
2019-06-11,Valencia,Valencia,49.0,Good,16.0,Good,32.0,Good
2019-06-12,Valencia,Valencia,47.0,Good,13.0,Good,31.0,Good
2019-06-13,Valencia,Valencia,29.0,Good,9.0,Good,28.0,Good
2019-06-14,Valencia,Valencia,33.0,Good,13.0,Good,29.0,Good
2019-06-15,Valencia,Valencia,50.0,Good,21.0,Good,35.0,Good
2019-06-16,Valencia,Valencia,45.0,Good,19.0,Good,30.0,Good
2019-06-17,Valencia,Valencia,64.0,Moderate,18.0,Good,32.0,Good
2019-06-18,Valencia,Valencia,63.0,Moderate,20.0,Good,36.0,Good
2019-06-19,Valencia,Valencia,58.0,Moderate,20.0,Good,16.0,Good
2019-06-20,Valencia,Valencia,58.0,Moderate,,,,
2019-06-21,Valencia,Valencia,71.0,Moderate,,,,
2019-06-22,Valencia,Valencia,58.0,Moderate,,,,
2019-06-23,Valencia,Valencia,52.0,Moderate,,,,
2019-06-24,Valencia,Valencia,54.0,Moderate,19.0,Good,33.0,Good
2019-06-25,Valencia,Valencia,49.0,Good,21.0,Good,27.0,Good
2019-06-26,Valencia,Valencia,66.0,Moderate,19.0,Good,31.0,Good
2019-06-27,Valencia,Valencia,57.0,Moderate,7.0,Good,31.0,Good
2019-06-28,Valencia,Valencia,40.0,Good,9.0,Good,28.0,Good
2019-06-29,Valencia,Valencia,48.0,Good,7.0,Good,35.0,Good
2019-06-30,Valencia,Valencia,37.0,Good,9.0,Good,36.0,Good
2019-05-01,Valencia,Valencia,66.0,Moderate,20.0,Good,20.0,Good
2019-05-02,Valencia,Valencia,59.0,Moderate,15.0,Good,15.0,Good
2019-05-03,Valencia,Valencia,62.0,Moderate,17.0,Good,17.0,Good
2019-05-04,Valencia,Valencia,64.0,Moderate,14.0,Good,14.0,Good
2019-05-05,Valencia,Valencia,49.0,Good,9.0,Good,9.0,Good
2019-05-06,Valencia,Valencia,42.0,Good,15.0,Good,15.0,Good
2019-05-07,Valencia,Valencia,52.0,Moderate,23.0,Good,23.0,Good
2019-05-08,Valencia,Valencia,88.0,Moderate,30.0,Good,30.0,Good
2019-05-09,Valencia,Valencia,97.0,Moderate,17.0,Good,17.0,Good
2019-05-10,Valencia,Valencia,30.0,Good,10.0,Good,10.0,Good
2019-05-11,Valencia,Valencia,21.0,Good,15.0,Good,15.0,Good
2019-05-12,Valencia,Valencia,53.0,Moderate,14.0,Good,14.0,Good
2019-05-13,Valencia,Valencia,49.0,Good,16.0,Good,16.0,Good
2019-05-14,Valencia,Valencia,57.0,Moderate,19.0,Good,19.0,Good
2019-05-15,Valencia,Valencia,59.0,Moderate,23.0,Good,23.0,Good
2019-05-16,Valencia,Valencia,64.0,Moderate,23.0,Good,23.0,Good
2019-05-17,Valencia,Valencia,60.0,Moderate,20.0,Good,20.0,Good
2019-05-18,Valencia,Valencia,49.0,Good,14.0,Good,14.0,Good
2019-05-19,Valencia,Valencia,30.0,Good,10.0,Good,10.0,Good
2019-05-20,Valencia,Valencia,32.0,Good,11.0,Good,11.0,Good
2019-05-21,Valencia,Valencia,24.0,Good,14.0,Good,14.0,Good
2019-05-22,Valencia,Valencia,54.0,Moderate,15.0,Good,15.0,Good
2019-05-23,Valencia,Valencia,56.0,Moderate,17.0,Good,17.0,Good
2019-05-24,Valencia,Valencia,64.0,Moderate,16.0,Good,16.0,Good
2019-05-25,Valencia,Valencia,59.0,Moderate,13.0,Good,13.0,Good
2019-05-26,Valencia,Valencia,57.0,Moderate,9.0,Good,9.0,Good
2019-05-27,Valencia,Valencia,43.0,Good,11.0,Good,11.0,Good
2019-05-28,Valencia,Valencia,49.0,Good,19.0,Good,19.0,Good
2019-05-29,Valencia,Valencia,71.0,Moderate,14.0,Good,14.0,Good
2019-05-30,Valencia,Valencia,41.0,Good,14.0,Good,14.0,Good
2019-05-31,Valencia,Valencia,44.0,Good,20.0,Good,20.0,Good
2019-04-01,Valencia,Valencia,62.0,Moderate,14.0,Good,14.0,Good
2019-04-02,Valencia,Valencia,61.0,Moderate,25.0,Good,25.0,Good
2019-04-03,Valencia,Valencia,95.0,Moderate,21.0,Good,21.0,Good
2019-04-04,Valencia,Valencia,72.0,Moderate,12.0,Good,12.0,Good
2019-04-05,Valencia,Valencia,43.0,Good,16.0,Good,16.0,Good
2019-04-06,Valencia,Valencia,63.0,Moderate,8.0,Good,8.0,Good
2019-04-07,Valencia,Valencia,23.0,Good,3.0,Good,3.0,Good
2019-04-08,Valencia,Valencia,9.0,Good,4.0,Good,4.0,Good
2019-04-09,Valencia,Valencia,16.0,Good,6.0,Good,6.0,Good
2019-04-10,Valencia,Valencia,18.0,Good,7.0,Good,7.0,Good
2019-04-11,Valencia,Valencia,15.0,Good,9.0,Good,9.0,Good
2019-04-12,Valencia,Valencia,38.0,Good,15.0,Good,15.0,Good
2019-04-13,Valencia,Valencia,49.0,Good,19.0,Good,19.0,Good
2019-04-14,Valencia,Valencia,64.0,Moderate,19.0,Good,19.0,Good
2019-04-15,Valencia,Valencia,60.0,Moderate,22.0,Good,22.0,Good
2019-04-16,Valencia,Valencia,61.0,Moderate,25.0,Good,25.0,Good
2019-04-17,Valencia,Valencia,77.0,Moderate,23.0,Good,23.0,Good
2019-04-18,Valencia,Valencia,71.0,Moderate,20.0,Good,20.0,Good
2019-04-19,Valencia,Valencia,71.0,Moderate,13.0,Good,13.0,Good
2019-04-20,Valencia,Valencia,65.0,Moderate,19.0,Good,19.0,Good
2019-04-21,Valencia,Valencia,75.0,Moderate,20.0,Good,20.0,Good
2019-04-22,Valencia,Valencia,69.0,Moderate,19.0,Good,19.0,Good
2019-04-23,Valencia,Valencia,78.0,Moderate,26.0,Good,26.0,Good
2019-04-24,Valencia,Valencia,85.0,Moderate,11.0,Good,11.0,Good
2019-04-25,Valencia,Valencia,38.0,Good,10.0,Good,10.0,Good
2019-04-26,Valencia,Valencia,30.0,Good,9.0,Good,9.0,Good
2019-04-27,Valencia,Valencia,29.0,Good,12.0,Good,12.0,Good
2019-04-28,Valencia,Valencia,37.0,Good,14.0,Good,14.0,Good
2019-04-29,Valencia,Valencia,54.0,Moderate,14.0,Good,14.0,Good
2019-04-30,Valencia,Valencia,59.0,Moderate,18.0,Good,18.0,Good
2019-03-01,Valencia,Valencia,90.0,Moderate,44.0,Good,44.0,Good
2019-03-02,Valencia,Valencia,99.0,Moderate,40.0,Good,40.0,Good
2019-03-03,Valencia,Valencia,109.0,Unhealthy for Sensitive Groups,41.0,Good,41.0,Good
2019-03-04,Valencia,Valencia,95.0,Moderate,36.0,Good,36.0,Good
2019-03-05,Valencia,Valencia,66.0,Moderate,33.0,Good,33.0,Good
2019-03-06,Valencia,Valencia,70.0,Moderate,39.0,Good,39.0,Good
2019-03-07,Valencia,Valencia,114.0,Unhealthy for Sensitive Groups,27.0,Good,27.0,Good
2019-03-08,Valencia,Valencia,61.0,Moderate,15.0,Good,15.0,Good
2019-03-09,Valencia,Valencia,50.0,Good,21.0,Good,21.0,Good
2019-03-10,Valencia,Valencia,72.0,Moderate,31.0,Good,31.0,Good
2019-03-11,Valencia,Valencia,86.0,Moderate,29.0,Good,29.0,Good
2019-03-12,Valencia,Valencia,72.0,Moderate,28.0,Good,28.0,Good
2019-03-13,Valencia,Valencia,68.0,Moderate,33.0,Good,33.0,Good
2019-03-14,Valencia,Valencia,89.0,Moderate,21.0,Good,21.0,Good
2019-03-15,Valencia,Valencia,58.0,Moderate,35.0,Good,35.0,Good
2019-03-16,Valencia,Valencia,87.0,Moderate,46.0,Good,46.0,Good
2019-03-17,Valencia,Valencia,114.0,Unhealthy for Sensitive Groups,57.0,Moderate,57.0,Moderate
2019-03-18,Valencia,Valencia,146.0,Unhealthy for Sensitive Groups,41.0,Good,41.0,Good
2019-03-19,Valencia,Valencia,80.0,Moderate,33.0,Good,33.0,Good
2019-03-20,Valencia,Valencia,73.0,Moderate,28.0,Good,28.0,Good
2019-03-21,Valencia,Valencia,88.0,Moderate,20.0,Good,20.0,Good
2019-03-22,Valencia,Valencia,61.0,Moderate,24.0,Good,24.0,Good
2019-03-23,Valencia,Valencia,66.0,Moderate,29.0,Good,29.0,Good
2019-03-24,Valencia,Valencia,84.0,Moderate,30.0,Good,30.0,Good
2019-03-25,Valencia,Valencia,91.0,Moderate,31.0,Good,31.0,Good
2019-03-26,Valencia,Valencia,80.0,Moderate,34.0,Good,34.0,Good
2019-03-27,Valencia,Valencia,86.0,Moderate,26.0,Good,26.0,Good
2019-03-28,Valencia,Valencia,65.0,Moderate,27.0,Good,27.0,Good
2019-03-29,Valencia,Valencia,64.0,Moderate,24.0,Good,24.0,Good
2019-03-30,Valencia,Valencia,66.0,Moderate,22.0,Good,22.0,Good
2019-03-31,Valencia,Valencia,69.0,Moderate,16.0,Good,16.0,Good
2019-02-01,Valencia,Valencia,25.0,Good,12.0,Good,12.0,Good
2019-02-02,Valencia,Valencia,30.0,Good,15.0,Good,15.0,Good
2019-02-03,Valencia,Valencia,22.0,Good,17.0,Good,17.0,Good
2019-02-04,Valencia,Valencia,23.0,Good,19.0,Good,19.0,Good
2019-02-05,Valencia,Valencia,30.0,Good,18.0,Good,18.0,Good
2019-02-06,Valencia,Valencia,65.0,Moderate,25.0,Good,25.0,Good
2019-02-07,Valencia,Valencia,80.0,Moderate,29.0,Good,29.0,Good
2019-02-08,Valencia,Valencia,84.0,Moderate,37.0,Good,37.0,Good
2019-02-09,Valencia,Valencia,110.0,Unhealthy for Sensitive Groups,43.0,Good,43.0,Good
2019-02-10,Valencia,Valencia,106.0,Unhealthy for Sensitive Groups,43.0,Good,43.0,Good
2019-02-11,Valencia,Valencia,59.0,Moderate,16.0,Good,16.0,Good
2019-02-12,Valencia,Valencia,45.0,Good,17.0,Good,17.0,Good
2019-02-13,Valencia,Valencia,53.0,Moderate,21.0,Good,21.0,Good
2019-02-14,Valencia,Valencia,67.0,Moderate,23.0,Good,23.0,Good
2019-02-15,Valencia,Valencia,58.0,Moderate,28.0,Good,28.0,Good
2019-02-16,Valencia,Valencia,90.0,Moderate,35.0,Good,35.0,Good
2019-02-17,Valencia,Valencia,109.0,Unhealthy for Sensitive Groups,28.0,Good,28.0,Good
2019-02-18,Valencia,Valencia,85.0,Moderate,23.0,Good,23.0,Good
2019-02-19,Valencia,Valencia,76.0,Moderate,30.0,Good,30.0,Good
2019-02-20,Valencia,Valencia,97.0,Moderate,35.0,Good,35.0,Good
2019-02-21,Valencia,Valencia,98.0,Moderate,40.0,Good,40.0,Good
2019-02-22,Valencia,Valencia,129.0,Unhealthy for Sensitive Groups,50.0,Good,50.0,Good
2019-02-23,Valencia,Valencia,140.0,Unhealthy for Sensitive Groups,56.0,Moderate,56.0,Moderate
2019-02-24,Valencia,Valencia,121.0,Unhealthy for Sensitive Groups,49.0,Good,49.0,Good
2019-02-25,Valencia,Valencia,128.0,Unhealthy for Sensitive Groups,36.0,Good,36.0,Good
2019-02-26,Valencia,Valencia,107.0,Unhealthy for Sensitive Groups,37.0,Good,37.0,Good
2019-02-27,Valencia,Valencia,93.0,Moderate,43.0,Good,43.0,Good
2019-02-28,Valencia,Valencia,105.0,Unhealthy for Sensitive Groups,50.0,Good,50.0,Good
2019-01-01,Valencia,Valencia,,,18.0,Good,18.0,Good
2019-01-02,Valencia,Valencia,64.0,Moderate,18.0,Good,18.0,Good
2019-01-03,Valencia,Valencia,69.0,Moderate,18.0,Good,18.0,Good
2019-01-04,Valencia,Valencia,72.0,Moderate,23.0,Good,23.0,Good
2019-01-05,Valencia,Valencia,80.0,Moderate,28.0,Good,28.0,Good
2019-01-06,Valencia,Valencia,83.0,Moderate,,,,
2019-01-07,Valencia,Valencia,79.0,Moderate,,,,
2019-01-08,Valencia,Valencia,72.0,Moderate,,,,
2019-01-09,Valencia,Valencia,82.0,Moderate,,,,
2019-01-10,Valencia,Valencia,71.0,Moderate,,,,
2019-01-11,Valencia,Valencia,37.0,Good,16.0,Good,16.0,Good
2019-01-12,Valencia,Valencia,61.0,Moderate,24.0,Good,24.0,Good
2019-01-13,Valencia,Valencia,64.0,Moderate,23.0,Good,23.0,Good
2019-01-14,Valencia,Valencia,62.0,Moderate,19.0,Good,19.0,Good
2019-01-15,Valencia,Valencia,56.0,Moderate,20.0,Good,20.0,Good
2019-01-16,Valencia,Valencia,72.0,Moderate,32.0,Good,32.0,Good
2019-01-17,Valencia,Valencia,111.0,Unhealthy for Sensitive Groups,45.0,Good,45.0,Good
2019-01-18,Valencia,Valencia,129.0,Unhealthy for Sensitive Groups,42.0,Good,42.0,Good
2019-01-19,Valencia,Valencia,69.0,Moderate,23.0,Good,23.0,Good
2019-01-20,Valencia,Valencia,64.0,Moderate,19.0,Good,19.0,Good
2019-01-21,Valencia,Valencia,62.0,Moderate,12.0,Good,12.0,Good
2019-01-22,Valencia,Valencia,31.0,Good,11.0,Good,11.0,Good
2019-01-23,Valencia,Valencia,43.0,Good,12.0,Good,12.0,Good
2019-01-24,Valencia,Valencia,29.0,Good,15.0,Good,15.0,Good
2019-01-25,Valencia,Valencia,14.0,Good,9.0,Good,9.0,Good
2019-01-26,Valencia,Valencia,11.0,Good,11.0,Good,11.0,Good
2019-01-27,Valencia,Valencia,36.0,Good,13.0,Good,13.0,Good
2019-01-28,Valencia,Valencia,33.0,Good,,,,
2019-01-29,Valencia,Valencia,32.0,Good,11.0,Good,11.0,Good
2019-01-30,Valencia,Valencia,37.0,Good,14.0,Good,14.0,Good
2019-01-31,Valencia,Valencia,27.0,Good,11.0,Good,11.0,Good
2020-04-01,Galicia,Vigo,22.0,Good,10.0,Good,30.0,Good
2020-04-02,Galicia,Vigo,33.0,Good,12.0,Good,31.0,Good
2020-04-03,Galicia,Vigo,30.0,Good,18.0,Good,39.0,Good
2020-04-04,Galicia,Vigo,53.0,Moderate,13.0,Good,32.0,Good
2020-04-05,Galicia,Vigo,38.0,Good,14.0,Good,32.0,Good
2020-04-06,Galicia,Vigo,33.0,Good,16.0,Good,20.0,Good
2020-04-07,Galicia,Vigo,32.0,Good,15.0,Good,22.0,Good
2020-04-08,Galicia,Vigo,35.0,Good,14.0,Good,26.0,Good
2020-04-09,Galicia,Vigo,36.0,Good,18.0,Good,13.0,Good
2020-04-10,Galicia,Vigo,,,,,,
2020-04-11,Galicia,Vigo,,,,,,
2020-04-12,Galicia,Vigo,,,,,,
2020-04-13,Galicia,Vigo,,,,,,
2020-04-14,Galicia,Vigo,,,,,,
2020-04-15,Galicia,Vigo,,,,,,
2020-04-16,Galicia,Vigo,,,,,,
2020-04-17,Galicia,Vigo,,,,,,
2020-04-18,Galicia,Vigo,,,,,,
2020-04-19,Galicia,Vigo,,,,,,
2020-04-20,Galicia,Vigo,,,,,,
2020-04-21,Galicia,Vigo,,,,,,
2020-04-22,Galicia,Vigo,,,,,,
2020-04-23,Galicia,Vigo,,,,,,
2020-04-24,Galicia,Vigo,,,,,,
2020-04-25,Galicia,Vigo,,,,,,
2020-04-26,Galicia,Vigo,,,,,,
2020-04-27,Galicia,Vigo,,,,,,
2020-04-28,Galicia,Vigo,,,,,,
2020-04-29,Galicia,Vigo,,,,,,
2020-04-30,Galicia,Vigo,,,,,,
2020-03-01,Galicia,Vigo,47.0,Good,25.0,Good,31.0,Good
2020-03-02,Galicia,Vigo,44.0,Good,19.0,Good,33.0,Good
2020-03-03,Galicia,Vigo,36.0,Good,16.0,Good,18.0,Good
2020-03-04,Galicia,Vigo,35.0,Good,28.0,Good,21.0,Good
2020-03-05,Galicia,Vigo,52.0,Moderate,20.0,Good,32.0,Good
2020-03-06,Galicia,Vigo,42.0,Good,25.0,Good,33.0,Good
2020-03-07,Galicia,Vigo,45.0,Good,22.0,Good,32.0,Good
2020-03-08,Galicia,Vigo,52.0,Moderate,19.0,Good,28.0,Good
2020-03-09,Galicia,Vigo,51.0,Moderate,30.0,Good,30.0,Good
2020-03-10,Galicia,Vigo,64.0,Moderate,25.0,Good,27.0,Good
2020-03-11,Galicia,Vigo,54.0,Moderate,19.0,Good,20.0,Good
2020-03-12,Galicia,Vigo,52.0,Moderate,20.0,Good,26.0,Good
2020-03-13,Galicia,Vigo,43.0,Good,13.0,Good,26.0,Good
2020-03-14,Galicia,Vigo,34.0,Good,20.0,Good,31.0,Good
2020-03-15,Galicia,Vigo,51.0,Moderate,20.0,Good,31.0,Good
2020-03-16,Galicia,Vigo,46.0,Good,12.0,Good,29.0,Good
2020-03-17,Galicia,Vigo,25.0,Good,14.0,Good,28.0,Good
2020-03-18,Galicia,Vigo,31.0,Good,21.0,Good,26.0,Good
2020-03-19,Galicia,Vigo,53.0,Moderate,28.0,Good,27.0,Good
2020-03-20,Galicia,Vigo,67.0,Moderate,21.0,Good,25.0,Good
2020-03-21,Galicia,Vigo,55.0,Moderate,15.0,Good,27.0,Good
2020-03-22,Galicia,Vigo,48.0,Good,32.0,Good,26.0,Good
2020-03-23,Galicia,Vigo,66.0,Moderate,30.0,Good,24.0,Good
2020-03-24,Galicia,Vigo,62.0,Moderate,16.0,Good,30.0,Good
2020-03-25,Galicia,Vigo,39.0,Good,21.0,Good,30.0,Good
2020-03-26,Galicia,Vigo,54.0,Moderate,24.0,Good,33.0,Good
2020-03-27,Galicia,Vigo,55.0,Moderate,16.0,Good,36.0,Good
2020-03-28,Galicia,Vigo,42.0,Good,17.0,Good,40.0,Good
2020-03-29,Galicia,Vigo,52.0,Moderate,19.0,Good,40.0,Good
2020-03-30,Galicia,Vigo,58.0,Moderate,18.0,Good,29.0,Good
2020-03-31,Galicia,Vigo,37.0,Good,7.0,Good,28.0,Good
2020-02-01,Galicia,Vigo,13.0,Good,7.0,Good,22.0,Good
2020-02-02,Galicia,Vigo,15.0,Good,9.0,Good,20.0,Good
2020-02-03,Galicia,Vigo,27.0,Good,24.0,Good,17.0,Good
2020-02-04,Galicia,Vigo,48.0,Good,30.0,Good,20.0,Good
2020-02-05,Galicia,Vigo,64.0,Moderate,23.0,Good,19.0,Good
2020-02-06,Galicia,Vigo,57.0,Moderate,24.0,Good,21.0,Good
2020-02-07,Galicia,Vigo,58.0,Moderate,30.0,Good,22.0,Good
2020-02-08,Galicia,Vigo,67.0,Moderate,24.0,Good,29.0,Good
2020-02-09,Galicia,Vigo,51.0,Moderate,13.0,Good,27.0,Good
2020-02-10,Galicia,Vigo,31.0,Good,14.0,Good,22.0,Good
2020-02-11,Galicia,Vigo,28.0,Good,29.0,Good,16.0,Good
2020-02-12,Galicia,Vigo,56.0,Moderate,29.0,Good,19.0,Good
2020-02-13,Galicia,Vigo,62.0,Moderate,13.0,Good,22.0,Good
2020-02-14,Galicia,Vigo,29.0,Good,13.0,Good,15.0,Good
2020-02-15,Galicia,Vigo,37.0,Good,13.0,Good,18.0,Good
2020-02-16,Galicia,Vigo,35.0,Good,7.0,Good,22.0,Good
2020-02-17,Galicia,Vigo,19.0,Good,17.0,Good,29.0,Good
2020-02-18,Galicia,Vigo,30.0,Good,18.0,Good,28.0,Good
2020-02-19,Galicia,Vigo,40.0,Good,20.0,Good,25.0,Good
2020-02-20,Galicia,Vigo,51.0,Moderate,20.0,Good,30.0,Good
2020-02-21,Galicia,Vigo,54.0,Moderate,22.0,Good,23.0,Good
2020-02-22,Galicia,Vigo,58.0,Moderate,32.0,Good,27.0,Good
2020-02-23,Galicia,Vigo,76.0,Moderate,36.0,Good,26.0,Good
2020-02-24,Galicia,Vigo,85.0,Moderate,30.0,Good,30.0,Good
2020-02-25,Galicia,Vigo,71.0,Moderate,11.0,Good,33.0,Good
2020-02-26,Galicia,Vigo,25.0,Good,14.0,Good,30.0,Good
2020-02-27,Galicia,Vigo,30.0,Good,40.0,Good,26.0,Good
2020-02-28,Galicia,Vigo,55.0,Moderate,61.0,Moderate,21.0,Good
2020-02-29,Galicia,Vigo,90.0,Moderate,25.0,Good,32.0,Good
2020-01-01,Galicia,Vigo,,,34.0,Good,15.0,Good
2020-01-02,Galicia,Vigo,99.0,Moderate,32.0,Good,10.0,Good
2020-01-03,Galicia,Vigo,99.0,Moderate,24.0,Good,16.0,Good
2020-01-04,Galicia,Vigo,75.0,Moderate,15.0,Good,12.0,Good
2020-01-05,Galicia,Vigo,54.0,Moderate,16.0,Good,10.0,Good
2020-01-06,Galicia,Vigo,56.0,Moderate,20.0,Good,13.0,Good
2020-01-07,Galicia,Vigo,65.0,Moderate,28.0,Good,16.0,Good
2020-01-08,Galicia,Vigo,82.0,Moderate,29.0,Good,6.0,Good
2020-01-09,Galicia,Vigo,90.0,Moderate,25.0,Good,26.0,Good
2020-01-10,Galicia,Vigo,65.0,Moderate,27.0,Good,16.0,Good
2020-01-11,Galicia,Vigo,64.0,Moderate,24.0,Good,21.0,Good
2020-01-12,Galicia,Vigo,66.0,Moderate,26.0,Good,25.0,Good
2020-01-13,Galicia,Vigo,81.0,Moderate,25.0,Good,23.0,Good
2020-01-14,Galicia,Vigo,79.0,Moderate,16.0,Good,28.0,Good
2020-01-15,Galicia,Vigo,46.0,Good,17.0,Good,30.0,Good
2020-01-16,Galicia,Vigo,42.0,Good,21.0,Good,26.0,Good
2020-01-17,Galicia,Vigo,47.0,Good,20.0,Good,29.0,Good
2020-01-18,Galicia,Vigo,50.0,Good,16.0,Good,27.0,Good
2020-01-19,Galicia,Vigo,33.0,Good,10.0,Good,26.0,Good
2020-01-20,Galicia,Vigo,32.0,Good,12.0,Good,26.0,Good
2020-01-21,Galicia,Vigo,27.0,Good,10.0,Good,22.0,Good
2020-01-22,Galicia,Vigo,26.0,Good,12.0,Good,19.0,Good
2020-01-23,Galicia,Vigo,34.0,Good,33.0,Good,14.0,Good
2020-01-24,Galicia,Vigo,76.0,Moderate,37.0,Good,12.0,Good
2020-01-25,Galicia,Vigo,90.0,Moderate,30.0,Good,20.0,Good
2020-01-26,Galicia,Vigo,82.0,Moderate,23.0,Good,25.0,Good
2020-01-27,Galicia,Vigo,67.0,Moderate,9.0,Good,26.0,Good
2020-01-28,Galicia,Vigo,21.0,Good,15.0,Good,25.0,Good
2020-01-29,Galicia,Vigo,32.0,Good,8.0,Good,24.0,Good
2020-01-30,Galicia,Vigo,19.0,Good,8.0,Good,28.0,Good
2020-01-31,Galicia,Vigo,21.0,Good,6.0,Good,21.0,Good
2019-12-01,Galicia,Vigo,30.0,Good,12.0,Good,29.0,Good
2019-12-02,Galicia,Vigo,19.0,Good,12.0,Good,25.0,Good
2019-12-03,Galicia,Vigo,29.0,Good,20.0,Good,18.0,Good
2019-12-04,Galicia,Vigo,55.0,Moderate,29.0,Good,8.0,Good
2019-12-05,Galicia,Vigo,76.0,Moderate,27.0,Good,11.0,Good
2019-12-06,Galicia,Vigo,68.0,Moderate,33.0,Good,12.0,Good
2019-12-07,Galicia,Vigo,87.0,Moderate,35.0,Good,8.0,Good
2019-12-08,Galicia,Vigo,101.0,Unhealthy for Sensitive Groups,20.0,Good,12.0,Good
2019-12-09,Galicia,Vigo,67.0,Moderate,32.0,Good,13.0,Good
2019-12-10,Galicia,Vigo,63.0,Moderate,32.0,Good,13.0,Good
2019-12-11,Galicia,Vigo,71.0,Moderate,20.0,Good,26.0,Good
2019-12-12,Galicia,Vigo,42.0,Good,19.0,Good,29.0,Good
2019-12-13,Galicia,Vigo,32.0,Good,24.0,Good,29.0,Good
2019-12-14,Galicia,Vigo,41.0,Good,14.0,Good,30.0,Good
2019-12-15,Galicia,Vigo,26.0,Good,13.0,Good,30.0,Good
2019-12-16,Galicia,Vigo,35.0,Good,7.0,Good,22.0,Good
2019-12-17,Galicia,Vigo,26.0,Good,18.0,Good,15.0,Good
2019-12-18,Galicia,Vigo,45.0,Good,9.0,Good,27.0,Good
2019-12-19,Galicia,Vigo,26.0,Good,13.0,Good,32.0,Good
2019-12-20,Galicia,Vigo,27.0,Good,13.0,Good,29.0,Good
2019-12-21,Galicia,Vigo,22.0,Good,11.0,Good,25.0,Good
2019-12-22,Galicia,Vigo,21.0,Good,42.0,Good,30.0,Good
2019-12-23,Galicia,Vigo,66.0,Moderate,20.0,Good,23.0,Good
2019-12-24,Galicia,Vigo,45.0,Good,12.0,Good,19.0,Good
2019-12-25,Galicia,Vigo,34.0,Good,12.0,Good,26.0,Good
2019-12-26,Galicia,Vigo,33.0,Good,28.0,Good,24.0,Good
2019-12-27,Galicia,Vigo,60.0,Moderate,22.0,Good,9.0,Good
2019-12-28,Galicia,Vigo,64.0,Moderate,20.0,Good,9.0,Good
2019-12-29,Galicia,Vigo,68.0,Moderate,26.0,Good,10.0,Good
2019-12-30,Galicia,Vigo,77.0,Moderate,,,,
2019-12-31,Galicia,Vigo,,,,,,
2019-11-01,Galicia,Vigo,22.0,Good,20.0,Good,16.0,Good
2019-11-02,Galicia,Vigo,33.0,Good,23.0,Good,25.0,Good
2019-11-03,Galicia,Vigo,39.0,Good,24.0,Good,28.0,Good
2019-11-04,Galicia,Vigo,36.0,Good,21.0,Good,28.0,Good
2019-11-05,Galicia,Vigo,38.0,Good,22.0,Good,27.0,Good
2019-11-06,Galicia,Vigo,37.0,Good,21.0,Good,18.0,Good
